no of sites,inc mat,freq breakdown,inacc cost,satisfaction,delay rate
30,68,76,35,39,60.455999999999996
86,77,61,39,74,82.091
92,93,49,56,59,84.97500000000001
68,34,47,38,52,58.194
86,89,73,61,88,96.72300000000001
63,99,68,71,94,96.277
82,92,76,56,61,89.38900000000001
41,57,72,81,96,84.601
77,69,89,55,50,82.801
85,75,79,97,33,89.80199999999999
39,88,55,94,45,78.197
51,42,51,99,94,82.121
43,49,81,52,94,77.792
61,77,84,47,88,87.02699999999999
55,82,40,33,69,68.002
45,78,63,70,43,72.839
84,82,85,94,75,102.29299999999999
85,44,36,98,78,83.01400000000001
96,97,58,41,70,88.16499999999999
91,37,53,81,46,74.935
55,93,53,100,90,95.28399999999999
42,47,72,68,55,69.199
90,44,64,71,90,87.435
100,69,95,33,44,83.01500000000001
38,81,91,44,34,70.186
82,57,86,60,33,77.401
34,57,48,35,77,61.21799999999999
71,90,86,53,37,82.07
43,95,31,93,43,74.28399999999999
55,32,31,90,52,63.292
99,99,63,69,49,92.258
92,75,84,60,78,94.75
55,95,77,67,85,92.384
52,41,52,78,92,76.77
76,85,78,94,82,101.096
91,97,64,79,68,97.163
74,100,67,49,90,92.613
91,55,58,38,82,78.918
30,62,99,94,96,92.90599999999999
49,78,60,35,60,68.735
66,99,40,70,34,75.228
76,70,94,89,90,102.085
69,32,34,67,81,68.928
65,83,33,41,62,69.187
83,74,75,60,57,84.987
57,34,43,32,88,61.918000000000006
38,89,64,74,59,78.96499999999999
30,48,74,76,90,77.546
63,46,70,85,77,83.07
36,46,50,95,32,63.06099999999999
95,84,60,59,36,81.28299999999999
67,74,36,58,76,75.768
69,42,87,79,89,89.17599999999999
31,39,83,84,91,79.97699999999999
40,69,91,49,43,71.16199999999999
90,74,90,65,74,95.72099999999999
69,62,69,84,71,86.469
33,30,52,65,89,65.594
73,76,69,31,77,79.444
76,53,42,93,97,87.93599999999999
44,77,91,85,58,86.505
53,93,69,67,77,87.49999999999999
71,35,97,58,91,85.779
39,41,65,64,55,64.329
62,48,60,68,92,80.42
62,39,62,82,49,71.579
83,36,91,89,85,93.526
95,100,57,67,39,87.13400000000001
42,79,36,96,79,80.907
82,80,53,73,30,77.385
43,89,85,55,57,80.192
53,55,76,76,38,72.56800000000001
51,37,98,94,37,77.189
64,30,68,81,37,68.148
73,46,48,59,62,70.129
80,71,47,71,50,77.655
97,59,56,65,87,88.64399999999999
81,57,89,68,96,95.27
84,50,63,84,50,80.562
78,38,55,47,84,73.56899999999999
39,72,43,86,64,74.076
52,96,45,66,61,77.971
90,50,48,41,35,64.23
59,65,73,71,68,81.863
56,67,83,74,79,87.489
88,47,58,71,79,83.524
88,30,77,96,36,79.55199999999999
41,65,60,47,43,62.378
71,63,72,55,57,77.452
63,74,81,99,78,96.233
48,37,39,33,41,48.224
99,96,57,40,42,81.29999999999998
50,84,83,37,59,76.294
34,77,40,47,74,66.327
51,60,96,47,50,74.077
94,31,47,71,64,74.713
38,76,100,47,85,84.386
52,34,46,80,37,60.608999999999995
97,83,77,35,78,90.12899999999999
67,51,87,84,76,88.918
62,84,68,94,77,93.79899999999999
48,77,64,54,88,80.702
50,62,68,64,63,74.807
33,35,92,73,41,66.75800000000001
96,65,62,87,79,94.716
32,50,69,45,70,64.86500000000001
74,88,32,75,49,77.41799999999999
33,68,51,93,40,69.42099999999999
89,96,56,49,58,84.743
66,62,86,93,48,86.44300000000001
94,90,47,71,100,97.929
45,66,75,38,74,72.658
93,61,43,36,55,70.10499999999999
62,54,93,30,62,73.352
55,45,62,66,52,68.196
36,75,64,89,53,77.24
41,73,32,51,83,68.27000000000001
36,43,35,99,82,71.891
69,36,58,61,66,70.627
30,71,74,73,30,67.729
32,37,98,86,56,75.30199999999999
60,96,91,35,47,80.168
68,62,67,49,80,79.439
34,88,52,58,67,72.897
75,38,40,81,59,71.32
60,83,72,84,62,87.942
76,58,58,93,47,80.81
38,51,69,96,71,79.199
85,89,78,44,67,88.42499999999998
45,38,38,54,30,49.906
36,63,93,57,87,81.942
51,97,96,69,94,99.231
55,57,57,33,53,62.129999999999995
89,82,73,79,73,96.44
62,54,33,83,82,76.491
99,46,82,53,69,84.974
99,68,71,75,43,86.63399999999999
73,78,67,82,62,88.16199999999999
89,69,79,45,63,84.02
94,60,88,63,40,83.969
99,37,96,99,64,96.14699999999999
96,47,39,73,50,74.205
46,43,53,89,69,73.088
54,52,50,57,34,60.137
42,64,58,45,48,62.627
74,30,46,51,48,60.605
78,50,84,64,64,82.804
51,48,80,76,79,81.397
99,33,84,97,95,99.352
52,82,43,39,70,69.71099999999998
82,100,89,97,74,107.661
55,30,46,100,79,75.509
60,58,32,77,48,66.951
84,50,57,34,39,64.253
42,85,44,37,47,62.146
84,58,52,71,86,85.49099999999999
46,52,98,37,53,69.708
37,94,91,45,82,85.119
93,100,78,67,60,96.919
33,70,66,33,89,70.994
51,51,98,52,33,69.41899999999998
93,87,39,42,69,80.36099999999999
57,53,73,87,52,78.419
85,80,82,73,54,91.06700000000001
70,72,72,68,73,86.48499999999999
93,86,67,55,88,94.76299999999999
87,34,94,72,91,92.077
71,41,91,90,48,83.02000000000001
82,78,79,100,47,93.967
90,90,88,47,98,100.643
54,45,85,56,100,82.896
94,34,75,71,85,87.422
45,78,93,37,39,71.16
80,45,83,85,79,90.602
37,49,60,95,100,83.13499999999999
31,45,50,61,96,69.02499999999999
78,51,84,54,84,85.51799999999999
56,40,86,78,36,72.07
91,74,66,66,31,79.815
95,93,34,87,76,93.739
42,55,69,96,34,72.078
86,50,86,31,90,83.579
83,38,49,85,96,85.48899999999999
31,87,44,72,56,70.68199999999999
97,58,80,94,82,100.078
86,65,48,81,40,77.867
61,56,31,74,53,66.957
76,50,46,62,62,72.072
57,61,54,41,95,75.092
62,79,94,62,43,82.817
52,40,53,70,45,63.311
34,30,90,41,61,62.416000000000004
94,76,73,88,95,103.763
55,75,35,46,44,62.108
77,41,82,58,36,71.56
84,81,49,51,88,86.001
32,61,75,70,78,77.048
93,76,90,77,93,104.506
54,66,78,91,73,88.202
65,79,84,75,42,84.017
42,87,39,61,98,79.74099999999999
73,37,38,58,76,68.68
94,74,97,46,58,89.86
85,55,52,57,35,69.104
95,40,38,47,72,71.083
98,71,56,71,64,87.637
92,88,39,40,41,73.017
65,46,63,61,53,70.134
50,54,63,45,72,69.223
46,72,90,88,92,94.584
95,60,61,39,63,77.426
56,37,62,78,56,70.382
81,75,30,60,84,80.382
81,92,75,88,78,100.844
30,79,36,84,66,71.902
60,79,42,37,98,77.04499999999999
75,68,90,76,89,96.975
59,70,58,73,51,75.744
41,43,72,62,61,67.993
65,68,45,67,57,73.548
45,71,52,94,99,87.999
50,77,37,50,78,71.17599999999999
51,36,61,59,64,66.02699999999999
58,44,47,64,43,62.327
40,85,44,52,53,66.777
65,62,67,43,61,72.6
97,83,40,34,84,82.328
84,80,73,45,69,85.5
52,98,96,99,90,106.02699999999999
71,100,51,35,95,85.80599999999998
47,34,52,88,56,67.46199999999999
38,42,71,80,43,66.743
98,79,33,37,75,78.41
46,52,75,51,36,63.333000000000006
75,87,66,58,88,91.136
56,84,64,86,36,79.382
72,96,75,100,90,105.49799999999999
64,87,41,34,59,69.437
87,55,39,69,54,73.987
78,55,89,85,78,93.777
55,59,42,100,82,82.344
95,34,33,87,97,84.244
96,54,89,97,90,103.74499999999999
51,72,54,55,46,67.721
83,54,54,96,40,79.566
40,64,48,44,55,61.175
92,47,50,94,41,78.819
93,43,95,45,59,81.568
88,72,42,86,90,92.05999999999999
43,33,75,58,38,60.162
40,36,97,43,84,73.161
95,98,40,91,89,100.58000000000001
99,91,72,53,35,85.184
35,96,72,80,76,87.52199999999999
76,73,73,70,73,88.911
42,94,100,54,57,84.587
51,68,73,80,48,77.946
76,67,35,90,38,74.46
82,59,59,95,97,95.486
37,36,62,71,54,63.349000000000004
44,31,95,30,79,68.03699999999999
64,60,47,93,92,86.73500000000001
93,38,90,78,42,82.982
49,49,45,59,97,72.896
50,47,66,70,43,67.217
65,63,48,54,90,77.986
82,70,73,48,99,90.655
50,54,49,98,35,69.621
49,35,75,81,55,71.856
72,99,37,88,100,96.49199999999999
52,69,95,83,41,82.814
99,39,60,53,47,72.508
33,42,82,68,99,79.021
53,69,46,77,43,70.13199999999999
64,42,44,55,60,64.53699999999999
85,35,77,96,37,80.291
77,65,84,99,30,86.39699999999999
47,91,59,84,41,78.431
83,78,69,62,75,89.395
36,48,62,40,30,52.622
69,74,66,99,99,99.17
46,93,98,43,40,77.985
94,41,84,96,58,90.78599999999999
92,32,71,52,44,70.812
45,86,61,87,53,80.884
61,96,55,64,92,89.69800000000001
35,73,81,45,31,64.57600000000001
97,31,72,32,97,80.14699999999999
77,62,84,95,74,95.47299999999998
63,95,53,62,33,74.509
61,42,39,99,30,65.93299999999999
45,40,36,66,91,67.767
72,46,43,70,64,71.83
40,68,49,88,31,67.207
37,87,66,64,47,73.35300000000001
58,62,87,59,100,89.229
82,47,35,41,98,73.825
47,69,60,52,89,77.291
43,74,32,43,62,61.90899999999999
35,52,84,45,32,60.429
33,43,31,38,33,43.361
68,61,72,69,71,83.07
67,64,79,71,70,85.50899999999999
100,36,49,59,67,75.69200000000001
33,44,70,41,92,68.305
41,68,58,36,47,60.928999999999995
67,68,71,53,99,87.264
48,79,85,46,75,81.185
44,39,85,62,51,68.465
33,72,36,45,72,62.913
46,67,91,80,72,86.764
39,71,78,64,31,68.941
32,46,98,62,63,73.381
44,72,46,76,50,70.158
54,55,98,76,45,79.893
78,61,79,60,53,80.601
95,53,56,93,60,86.885
39,90,57,85,39,75.51599999999999
82,78,59,49,78,84.289
40,56,52,91,47,69.66
39,88,40,93,80,82.869
86,77,68,79,74,93.51899999999999
79,63,69,60,63,81.341
38,81,80,58,36,71.394
51,92,96,68,93,97.523
44,90,44,88,69,81.63300000000001
50,98,39,52,54,71.394
61,44,64,66,89,78.957
63,81,51,50,48,71.36399999999999
80,39,72,65,61,77.184
51,92,69,74,58,83.818
62,42,57,31,68,63.352999999999994
98,89,83,73,90,105.473
87,39,92,70,63,85.463
66,64,31,92,41,71.553
97,98,73,86,81,105.94099999999999
41,89,41,94,52,77.224
89,68,46,86,52,82.99199999999999
88,58,31,88,66,80.566
65,74,37,57,67,73.08
99,37,97,86,64,93.232
34,94,32,69,88,77.299
30,84,86,53,95,84.89399999999999
50,66,81,99,38,81.33500000000001
44,81,73,85,57,82.84400000000001
53,61,75,84,75,84.797
53,38,92,98,41,78.405
57,68,97,75,62,87.469
65,52,99,88,75,92.333
94,55,55,45,57,74.488
99,31,56,51,50,69.82900000000001
71,33,45,48,93,70.663
45,86,84,44,66,79.232
78,48,98,41,81,84.30799999999999
78,84,51,74,74,87.928
53,48,69,80,97,84.579
98,98,79,97,65,106.39999999999999
54,85,41,33,51,64.326
58,69,46,78,63,76.485
50,58,59,54,68,70.42999999999999
71,80,93,87,34,88.865
30,97,67,65,81,82.916
35,47,73,60,68,68.99
61,43,98,93,66,87.935
74,82,88,58,53,86.467
62,60,68,90,63,83.541
68,89,61,76,30,78.874
56,50,90,49,45,70.644
92,68,98,57,66,92.789
97,48,98,89,36,89.54499999999999
82,96,67,52,63,87.687
38,35,85,59,89,74.618
38,63,88,66,68,78.738
79,35,30,48,37,55.706999999999994
55,58,30,57,57,62.598
63,34,33,33,60,54.313
96,72,60,74,76,92.042
96,97,72,97,77,106.90399999999998
43,63,43,63,55,65.05399999999999
73,81,48,69,52,78.64899999999999
97,45,67,34,31,66.659
50,95,75,73,83,91.654
96,79,42,62,74,85.95199999999998
69,30,60,80,81,77.943
33,51,88,96,41,75.275
52,74,100,57,38,78.201
96,52,98,93,87,103.746
95,60,80,37,62,81.33099999999999
48,52,42,48,60,60.916
83,66,75,91,88,98.163
39,95,37,43,40,61.894999999999996
70,61,77,91,58,86.93499999999999
79,31,56,63,68,72.315
56,35,73,50,50,64.304
35,49,80,39,44,60.203
58,74,97,34,81,83.86699999999999
32,39,98,65,68,73.627
97,73,40,76,82,89.604
46,35,40,88,31,58.410999999999994
48,87,49,92,65,83.08099999999999
51,73,86,65,85,87.758
78,58,95,84,37,85.685
89,33,79,73,83,86.94
54,70,79,68,97,89.713
94,68,31,75,100,89.62899999999999
99,36,44,75,69,78.60799999999999
56,75,97,93,57,92.084
83,47,78,82,50,82.762
30,78,49,100,51,75.043
91,73,37,33,60,71.581
64,88,78,32,80,83.368
92,43,96,53,39,78.614
98,46,75,35,37,70.80999999999999
62,70,40,82,98,85.78
71,43,52,75,89,80.392
38,47,73,51,55,64.344
32,49,63,40,41,54.837
53,54,88,79,83,87.006
55,74,68,99,91,94.31
49,98,47,74,73,83.10499999999999
45,33,45,94,79,72.119
46,81,63,38,93,78.287
92,54,38,77,53,76.40799999999999
85,67,33,74,48,74.712
84,34,67,31,37,61.56999999999999
95,57,85,86,57,92.50099999999999
42,62,51,63,58,67.255
99,45,63,89,87,93.252
80,47,52,31,99,75.304
72,35,60,47,80,71.625
88,82,69,51,78,89.643
87,68,99,78,99,105.011
63,49,58,87,58,76.705
88,61,41,96,67,85.92699999999999
69,99,38,64,62,80.868
43,64,84,44,77,76.075
54,72,90,60,93,89.961
99,70,99,82,77,103.98499999999999
85,86,57,74,69,90.349
51,100,57,66,55,80.163
36,87,71,49,61,74.11599999999999
88,96,71,60,66,92.794
88,38,72,47,49,71.562
51,78,37,51,56,66.515
49,58,41,81,67,72.112
83,60,71,56,99,89.913
95,65,61,98,38,86.858
41,58,79,59,97,81.452
34,86,53,82,36,70.88999999999999
39,100,87,71,70,89.469
86,47,48,61,75,77.19
89,93,44,45,97,89.66600000000001
58,91,71,68,52,82.82799999999999
30,52,73,90,66,75.80000000000001
57,97,42,68,82,84.32400000000001
71,54,82,62,71,82.827
79,72,30,36,71,70.14899999999999
94,38,52,79,47,75.42
37,78,63,73,59,75.552
40,97,85,95,79,96.528
68,74,75,62,77,86.743
82,34,31,36,95,67.727
88,80,84,93,81,103.756
83,93,58,54,84,90.63199999999999
94,80,80,77,58,94.70899999999999
70,61,85,69,79,88.68599999999999
70,90,96,78,67,97.69299999999998
45,34,45,36,64,54.594
66,61,48,52,52,67.94399999999999
44,53,96,33,46,66.29299999999999
92,30,52,39,36,60.568999999999996
79,75,70,36,49,75.25099999999999
97,99,73,80,73,102.767
65,58,67,91,63,83.77799999999999
66,41,72,71,100,85.297
73,93,36,95,57,86.19200000000001
90,73,51,44,74,80.858
85,47,39,30,71,66.23899999999999
66,84,74,56,91,90.427
40,95,45,79,93,85.822
85,60,42,66,78,80.606
32,85,38,47,58,63.387
72,92,98,47,99,99.46
34,83,69,36,48,65.824
74,44,47,34,100,72.874
62,64,52,80,70,79.898
95,31,43,96,78,83.484
62,99,67,37,72,82.139
69,34,68,84,75,80.37299999999999
77,58,41,100,69,83.995
77,78,67,96,34,85.672
51,44,59,77,52,68.925
75,35,94,76,88,89.654
68,46,61,32,93,73.125
30,79,99,65,74,84.61699999999999
32,71,87,85,79,86.306
69,43,35,50,95,71.155
91,48,47,69,88,83.529
66,33,98,81,59,82.074
82,41,49,76,52,73.012
82,43,46,42,94,74.796
95,64,92,98,61,99.81299999999999
81,58,78,38,40,71.82000000000001
82,56,71,58,70,82.076
42,52,80,100,53,79.657
46,89,94,81,97,99.232
30,43,81,93,66,76.285
48,98,93,81,90,99.95299999999999
36,40,71,82,70,72.87199999999999
44,83,99,46,89,88.03899999999999
83,48,97,40,33,73.27099999999999
98,72,43,63,35,75.66
87,48,80,48,82,84.04
54,86,67,60,93,87.765
59,60,67,91,36,76.19899999999998
36,55,90,76,75,80.935
38,85,62,72,92,85.1
44,73,47,43,72,68.017
87,72,62,77,32,80.301
79,95,36,82,38,80.318
39,41,93,76,52,73.342
72,48,93,69,32,76.435
46,74,94,56,98,89.74199999999999
89,73,31,61,83,82.072
61,54,89,63,57,78.92800000000001
98,87,83,59,38,88.843
85,33,83,88,30,77.60799999999999
91,53,32,69,95,82.804
63,56,68,38,50,66.98599999999999
96,40,67,40,34,67.39
54,73,77,37,32,66.49900000000001
66,81,76,39,71,81.152
75,89,67,81,90,97.94699999999999
93,85,57,94,44,90.776
62,58,86,89,94,94.797
60,79,89,50,46,78.932
30,30,33,90,67,60.916999999999994
55,90,97,67,93,98.00399999999999
91,67,76,41,34,75.207
75,39,38,66,52,65.716
70,55,39,75,100,82.601
41,72,57,86,88,83.856
71,30,43,51,81,67.232
59,60,32,85,59,71.836
72,41,60,36,71,68.211
35,56,61,39,53,59.480000000000004
92,99,45,71,56,88.373
58,98,66,86,67,91.36500000000001
92,95,38,48,62,81.57
57,61,97,32,39,69.67699999999999
55,44,63,59,90,75.80499999999999
92,80,64,58,87,92.809
54,82,81,63,53,81.134
95,100,35,81,68,92.273
58,37,57,84,38,66.694
61,49,66,80,51,74.757
59,39,79,60,84,78.22999999999999
75,85,94,80,68,97.92599999999999
80,98,68,94,85,103.53099999999999
50,42,39,98,76,74.298
32,46,41,62,96,67.55799999999999
87,78,99,93,63,102.276
92,100,32,50,65,82.547
41,59,59,77,67,73.84
52,75,78,51,54,75.539
40,59,55,52,91,72.427
94,69,96,35,56,85.23299999999999
76,76,39,98,97,94.03099999999999
43,69,49,75,51,69.91799999999999
30,69,47,86,76,75.082
33,55,87,93,74,83.363
31,49,36,85,88,70.457
93,94,59,82,69,96.669
56,63,43,40,73,67.02099999999999
92,63,88,79,42,88.595
73,85,31,99,81,89.872
43,70,77,67,43,73.09
95,39,73,70,59,81.783
80,48,57,75,82,83.295
47,62,74,61,51,71.876
94,35,85,77,83,91.07399999999998
56,34,82,42,87,73.377
66,81,87,85,68,94.279
86,38,92,64,54,81.31400000000001
59,38,70,67,62,72.101
69,47,59,54,82,75.774
83,52,99,83,34,85.429
98,57,97,40,55,84.487
52,48,58,77,47,68.674
50,88,71,62,91,88.257
75,65,33,55,73,73.312
73,45,62,45,58,68.919
47,68,94,70,76,86.53200000000001
69,60,74,45,52,73.069
32,46,42,95,43,62.836
49,65,55,83,43,71.842
79,58,73,34,49,71.34899999999999
92,48,60,90,93,93.271
66,35,90,34,94,77.76400000000001
61,31,72,49,33,59.886
65,35,62,61,77,73.086
50,40,93,70,84,82.142
69,95,37,38,40,67.94
52,48,82,67,86,81.655
93,40,54,82,57,79.333
88,91,35,48,37,72.769
93,45,70,44,33,69.343
33,64,66,73,47,68.96000000000001
99,44,96,39,36,76.41499999999999
63,83,95,72,93,98.95899999999999
48,30,98,32,48,62.38399999999999
78,73,77,97,79,98.402
50,87,32,94,86,85.048
59,50,66,89,60,78.90899999999999
47,41,83,53,84,75.089
34,33,47,41,61,52.656
72,46,96,39,43,72.084
63,86,43,72,96,87.73799999999999
51,63,61,83,35,71.342
81,46,67,68,76,82.318
89,84,100,31,35,82.542
36,58,85,66,75,78.017
99,55,42,33,97,79.41
41,85,57,73,59,76.764
54,41,73,89,82,82.601
55,75,56,34,90,75.586
59,60,42,66,92,77.744
55,52,54,92,33,69.615
89,48,89,54,57,82.053
60,40,55,48,57,63.32900000000001
93,54,41,65,98,85.491
89,69,89,36,93,91.62299999999999
73,98,57,70,63,87.93100000000001
43,30,80,65,61,67.98599999999999
100,65,40,50,37,71.035
50,76,80,30,37,66.519
45,77,83,32,90,79.756
48,55,81,31,94,75.363
43,97,98,54,32,78.94800000000001
69,33,96,62,71,80.63499999999999
88,65,68,96,84,97.65599999999999
86,100,68,85,50,94.709
67,86,76,68,64,87.946
40,62,53,87,51,71.376
89,97,73,62,86,99.154
52,76,86,41,37,71.14
56,75,100,76,52,87.46
46,41,46,56,99,70.223
100,53,90,71,73,94.22999999999999
37,33,56,47,98,66.101
55,46,86,77,43,74.764
89,50,99,60,37,81.539
72,92,60,72,54,85.238
49,88,38,89,32,72.069
97,41,82,50,77,84.501
56,83,76,42,89,84.35900000000001
91,52,94,68,33,82.25499999999998
52,84,99,81,30,84.26899999999999
64,92,74,83,48,87.921
51,53,71,98,72,84.052
57,95,66,63,79,87.742
71,49,37,44,33,56.943
49,76,83,72,92,90.69
71,37,71,88,59,79.373
78,55,51,69,52,74.24699999999999
49,39,86,73,83,80.43200000000002
63,85,44,80,85,86.987
66,41,85,96,35,78.619
93,33,53,44,71,71.577
83,86,46,63,55,81.07799999999999
100,49,76,30,55,75.465
68,95,38,82,83,89.16899999999998
83,99,89,79,44,95.935
78,36,98,30,41,68.907
59,64,33,52,90,72.63199999999999
62,42,36,50,89,67.991
62,99,30,65,32,70.115
85,53,65,68,51,78.381
56,63,64,59,30,66.22699999999999
74,59,51,59,55,72.56
84,61,69,51,57,78.406
95,99,78,89,40,97.60499999999999
90,56,31,44,62,68.89
47,90,42,92,91,88.233
96,45,34,93,47,76.622
96,90,67,51,79,93.288
62,53,83,32,43,66.499
53,96,81,40,45,76.759
37,70,90,68,36,73.338
55,34,65,96,72,78.434
48,83,40,49,95,76.81
84,69,38,100,49,82.741
82,64,58,74,90,89.64399999999999
63,42,84,58,42,70.374
51,76,62,85,54,79.899
90,52,48,72,97,87.441
80,66,79,90,60,91.31
43,89,31,95,62,77.961
37,94,50,75,41,72.36
40,61,54,66,33,61.86300000000001
91,72,40,65,44,75.925
39,64,43,32,81,63.167
56,39,36,72,44,60.128
86,39,85,65,88,88.423
35,52,43,36,91,62.693
41,78,100,79,87,93.866
91,88,70,70,54,90.81400000000001
51,84,59,87,32,76.215
72,44,39,66,80,73.314
62,60,86,59,77,83.83
66,58,54,41,35,61.837999999999994
46,83,73,43,99,83.89999999999999
91,99,53,50,36,80.08000000000001
62,87,68,48,89,86.293
51,77,79,46,74,79.714
88,62,35,88,95,89.62299999999999
68,55,59,43,94,77.751
80,89,38,60,82,85.018
86,97,89,53,37,88.14
85,66,90,79,52,90.571
45,94,35,97,82,86.027
46,86,45,91,69,82.114
88,90,64,49,71,88.17399999999999
51,86,49,62,70,77.49799999999999
70,74,64,72,43,78.64299999999999
83,99,98,56,87,103.077
83,35,68,34,85,74.30499999999999
52,88,42,82,37,73.29499999999999
56,36,98,98,78,89.172
62,40,70,65,88,79.199
61,82,48,54,53,72.589
35,33,83,39,48,58.011
97,45,53,58,36,70.30000000000001
42,45,63,69,67,69.69800000000001
94,53,95,55,42,82.51499999999999
87,67,79,51,96,92.591
83,97,98,46,78,97.954
77,78,79,60,94,94.55199999999999
47,82,39,52,44,64.314
63,84,60,41,71,77.74
48,66,65,57,50,69.681
68,36,81,60,41,69.62899999999999
92,85,84,90,83,105.70500000000001
37,52,37,39,62,55.337
68,57,88,91,63,89.384
43,66,62,38,63,66.307
75,74,97,89,81,101.346
59,72,65,84,81,87.963
58,53,99,49,46,74.30099999999999
96,79,42,88,99,98.39499999999998
39,75,36,92,90,80.928
53,53,72,74,42,71.598
70,86,47,45,86,81.39699999999999
68,57,41,52,63,68.439
89,77,48,63,95,90.62199999999999
49,53,38,32,36,50.657999999999994
67,72,32,40,37,60.37499999999999
86,67,64,88,82,94.25
76,86,50,53,64,80.13499999999999
90,75,82,40,67,86.22299999999998
87,52,57,46,76,77.448
38,51,74,57,50,65.797
44,84,34,96,75,81.143
61,54,88,52,45,73.07100000000001
92,60,65,85,50,85.669
44,100,39,72,89,83.86500000000001
60,69,67,92,91,92.35499999999999
40,86,69,64,86,84.122
98,74,50,64,94,92.554
42,92,92,45,95,89.27000000000001
67,78,34,86,58,78.64999999999999
76,38,100,84,30,79.826
56,54,55,85,40,70.60300000000001
66,78,81,80,87,95.523
48,86,88,86,94,98.0
95,81,85,98,41,97.353
80,83,34,66,35,72.521
84,71,46,34,63,72.57300000000001
54,66,99,46,44,75.286
91,72,93,72,43,90.31299999999999
97,72,53,90,83,96.179
85,60,47,91,82,88.881
59,45,89,86,80,87.47200000000001
71,93,75,87,100,103.815
98,41,41,34,41,62.031
32,62,95,72,64,79.22800000000001
66,40,85,96,65,85.725
87,55,72,60,65,82.547
43,94,75,36,64,76.07
91,49,82,65,60,84.481
95,41,81,56,100,90.866
79,35,78,32,98,78.476
93,94,48,67,47,84.95
41,45,52,35,48,53.855
51,37,42,30,93,61.693
47,88,53,70,79,82.143
79,30,92,60,95,86.74099999999999
45,75,85,50,46,73.35
49,92,41,61,73,77.018
99,98,84,83,89,110.34
73,50,55,65,94,82.111
44,45,98,79,55,78.21199999999999
60,42,88,77,56,78.67099999999999
81,68,74,52,60,81.586
52,76,58,47,77,75.566
34,75,42,93,64,75.055
67,100,75,73,41,86.69800000000001
97,90,37,94,59,91.759
71,94,58,71,100,96.023
63,74,63,30,93,78.749
71,51,65,32,64,68.94200000000001
68,53,96,60,66,83.562
61,71,40,71,40,68.899
61,46,45,74,31,62.543
97,87,56,70,79,94.73100000000001
73,77,84,35,57,79.42
78,71,47,74,61,80.595
53,72,87,68,93,90.931
70,95,85,32,52,81.37599999999999
83,61,87,42,56,80.124
37,72,53,56,40,62.861999999999995
44,91,78,87,86,94.095
70,71,56,94,70,87.91999999999999
51,91,67,100,73,93.07900000000001
81,50,77,99,31,82.242
34,54,50,66,91,71.937
41,95,90,30,84,82.932
45,84,99,67,66,87.99300000000001
93,43,89,49,79,85.976
98,59,36,67,77,82.042
62,92,100,84,75,100.639
51,41,92,53,95,80.948
34,36,51,33,34,45.805
80,70,53,30,38,65.972
98,52,70,53,69,83.268
65,52,82,50,49,72.581
81,99,75,72,55,93.02899999999998
32,87,73,78,94,88.768
44,32,84,59,93,76.074
76,85,90,53,97,97.736
54,64,46,83,70,77.227
48,44,90,46,98,79.5
86,30,72,34,44,64.74199999999999
77,43,89,79,97,93.804
30,33,47,75,33,53.089999999999996
37,77,49,63,55,68.482
52,100,75,92,89,99.445
36,98,42,42,64,68.75799999999998
88,72,48,69,45,78.368
80,44,91,88,70,90.834
79,89,75,38,49,80.37299999999999
71,93,73,99,81,101.588
58,56,76,46,43,67.957
70,83,50,76,47,79.375
